"","Gene.stable.ID","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Gene.name"
"614","ENSAMXG00000020307",1068.16698021235,-0.266908188320494,0.0793788882025372,-3.36245813420152,0.000772518392930663,0.00746916198352269,"ppp1cab"
"616","ENSAMXG00000020484",465.692893520407,-0.29592275393769,0.104871061561302,-2.82177704251338,0.00477583672259037,0.0316783950262765,"tmem170a"
"617","ENSAMXG00000020509",773.600182492311,-0.561813024694081,0.131035833977428,-4.28747623944499,1.80714580584439e-05,0.000335341492179642,"MTSS1"
"618","ENSAMXG00000020572",4905.83003383445,-0.622833775649147,0.102398545400721,-6.08244749192269,1.18361665549969e-09,6.42562116375638e-08,"hsp90aa1.2"
"619","ENSAMXG00000020574",156.760383617467,-0.748881374055695,0.253637930831894,-2.9525606505284,0.00315150153478462,0.0230555770806856,"bmp1b"
"620","ENSAMXG00000020609",723.0772379986,-0.39613240009012,0.0972130391987961,-4.07488957607886,4.60361861847179e-05,0.000743269512270109,"gpat4"
"621","ENSAMXG00000020625",1915.76664324315,-0.45405734384906,0.104375127248521,-4.35024469735911,1.35985697804628e-05,0.000257758201205948,"cct5"
"622","ENSAMXG00000020627",885.9467589892,-0.287143960319575,0.0822656568292711,-3.49044754988702,0.000482212257033894,0.00514784873124511,"si:ch211-193k19.1"
"623","ENSAMXG00000020653",72.8824174244938,-0.709609567615478,0.250368541627553,-2.83426009914253,0.00459319305250116,0.0307827945982865,"anpepa"
"624","ENSAMXG00000020655",28.1311896416339,-1.26881822901166,0.473840263541764,-2.67773409445571,0.00741220363946723,0.0443120869750758,"arpin"
"625","ENSAMXG00000020658",184.821471574617,-0.855929108693972,0.252327256870604,-3.39213892034225,0.000693492695483611,0.00684420090780258,"car15"
"626","ENSAMXG00000020661",1495.22192959509,-0.262950401805955,0.0798205519623713,-3.29426939981464,0.000986778742243602,0.00911018899347079,"dgcr2"
"628","ENSAMXG00000020698",1794.82266062856,-0.354860504859073,0.0905457864836548,-3.91912775447736,8.88700019172856e-05,0.00128295549239455,"rad21b"
"629","ENSAMXG00000020703",276.292100782442,-0.659405867536192,0.144129845090261,-4.57508205273682,4.7603338118607e-06,0.000103842132241825,"tk1"
"630","ENSAMXG00000020803",278.168853064118,-1.12664515183912,0.215147912829488,-5.23660739731195,1.63555087188669e-07,5.47632053411161e-06,"msrb2"
"631","ENSAMXG00000020809",2246.85998990676,-0.395593656935063,0.109982619994529,-3.59687427845182,0.000322064047196697,0.00369619256083754,"smg7"
"632","ENSAMXG00000020811",1465.19942412831,-0.719786108278344,0.0941236715321907,-7.64723790053359,2.05342218822598e-14,2.55156720055487e-12,"sv2bb"
"633","ENSAMXG00000020860",22.5704265998586,-1.85834109973144,0.46999339802,-3.95397277400131,7.68641597318436e-05,0.00113005808895852,"fhl5"
"634","ENSAMXG00000020866",12.3750590771941,-3.21921545987586,1.21654120581583,-2.64620338751042,0.0081400857636991,0.0474296417804975,"col10a1a"
"636","ENSAMXG00000020894",534.235466392174,-0.470246892072885,0.110008975364729,-4.27462296157023,1.91461018208631e-05,0.00035216651101423,"btbd6a"
"637","ENSAMXG00000020901",336.339907436878,-0.344865851819105,0.12433249612003,-2.77373866512077,0.00554161751628865,0.0353462486067461,"dhx9"
"638","ENSAMXG00000020905",164.62013201844,-0.518528203795648,0.163543711063032,-3.17057868153549,0.00152135624997716,0.0129023008561005,"SAMD4B"
"639","ENSAMXG00000020965",110.97528580078,-0.718672106459558,0.195066770986843,-3.68423644285388,0.000229389236675218,0.00278505198290297,"kmo"
"640","ENSAMXG00000021009",1072.54787577831,-0.238786534255955,0.0889069897474376,-2.68580158808984,0.00723560418548912,0.0435356026583859,"DMWD"
"641","ENSAMXG00000021015",18.3342468460539,-4.06207816264028,1.03272262085136,-3.933368051231,8.37638290604798e-05,0.00121762411827517,"gpib"
"642","ENSAMXG00000021023",1046.64922319844,-0.321626501876225,0.10810305158997,-2.97518430003382,0.00292812570153012,0.0217053948931364,"smarca4a"
"643","ENSAMXG00000021061",158.185500470674,-0.648245588520017,0.164310335762604,-3.94525143845243,7.97162857442377e-05,0.00116687669577625,"SHKBP1"
"644","ENSAMXG00000021069",249.720548841979,-0.541163628924782,0.166428527365214,-3.25162781580853,0.0011474616976598,0.0102386542437463,"strn"
"645","ENSAMXG00000021084",313.266869907861,-0.423700266167843,0.139169634417794,-3.04448788660228,0.00233076816307612,0.0182193084508862,"mtg1"
"646","ENSAMXG00000021094",900.856470686012,-0.259125944202906,0.0986543883489622,-2.6266033223613,0.00862418055532809,0.0494769592392711,"si:dkey-191g9.5"
"647","ENSAMXG00000021280",1494.95531366223,-0.416822994737509,0.0772286828813758,-5.39725629372385,6.76676944975801e-08,2.47844012051726e-06,"mapta"
"648","ENSAMXG00000021470",96.2137441865625,-0.672827303929781,0.222197178924426,-3.0280641148852,0.00246125862060747,0.0190090300923989,"med6"
"649","ENSAMXG00000021545",1824.08823092709,-1.08834498921408,0.201821876371245,-5.3926016781853,6.94447797278511e-08,2.53798732011918e-06,"sphkap"
"650","ENSAMXG00000021556",396.3662206089,-0.772461506533721,0.170938054574357,-4.51895576123868,6.21453769187331e-06,0.000130801593200972,"pak2b"
"653","ENSAMXG00000021643",281.383068087838,-1.99601327158584,0.322718170818251,-6.1850042919026,6.21007802914535e-10,3.62161049771171e-08,"mibp"
"654","ENSAMXG00000021657",800.883589983801,-0.409317611247334,0.0985710003046778,-4.152515546988,3.28840405786635e-05,0.000562184492391667,"pds5a"
"655","ENSAMXG00000021659",2.80031596157025,-4.59110146153056,1.59277206770204,-2.88245980365184,0.00394583476452643,0.0274425282648967,"chrna9"
"657","ENSAMXG00000024297",180.237694782976,-1.16740735574428,0.181807740268086,-6.42110921142778,1.35284923654207e-10,9.28480519680215e-09,"fam117bb"
"658","ENSAMXG00000024302",70.0399518516236,-1.51297358211817,0.327170255958251,-4.62442277243941,3.75643005238545e-06,8.35730956614933e-05,"carf"
"659","ENSAMXG00000024377",168.790910080992,-0.505352160301522,0.176876331984715,-2.8570931714323,0.00427540318470726,0.0291781482601563,"ddx52"
"660","ENSAMXG00000024390",434.803380498316,-0.572303001233394,0.126426813511919,-4.52675334714054,5.98967813345617e-06,0.000126864710465565,"unc119b"
"661","ENSAMXG00000024516",352.611160997541,-0.40543968535883,0.135256795915346,-2.99755500353997,0.00272154742446494,0.0205370931378315,"dhrsx"
"662","ENSAMXG00000024523",2707.2538988967,-0.204163469623381,0.0750483306940999,-2.72042652694781,0.00651977588855896,0.0401060654677582,"atp6v1d"
"663","ENSAMXG00000024530",365.948411631607,-0.332716898412121,0.118129750964179,-2.81653771125794,0.00485443435541228,0.0320143840873128,"rnf8"
"664","ENSAMXG00000024534",779.183507781191,-0.302544316975314,0.107586686467241,-2.81209810349012,0.00492194889660826,0.0323279924591243,"ints7"
"665","ENSAMXG00000024636",243.871063368454,-1.33300272383932,0.150766823479611,-8.8414857663933,9.44540408906678e-19,1.88626968564399e-16,"ica1"
"666","ENSAMXG00000024703",14.9416404921033,-1.97103780146999,0.722812305456097,-2.7269012807222,0.00639321630837784,0.0395013641152995,"poc1a"
"667","ENSAMXG00000024726",2155.94285369813,-0.227724345469672,0.0846979018683813,-2.6886657218918,0.00717382171587163,0.0432569587648262,"zgc:92107"
"668","ENSAMXG00000024729",41.6831196515015,-1.16569654688454,0.354144095807071,-3.29158825654849,0.000996233518486152,0.0091722378005517,"lmod1b"
"669","ENSAMXG00000024736",192.987332088309,-0.782166141754304,0.258292801209812,-3.02821502608951,0.00246002976216993,0.0190082907694153,"rnpep"
"670","ENSAMXG00000024808",1217.90517962639,-0.267176287104262,0.082923046449805,-3.22197867231023,0.00127308611282052,0.0111519684295375,"emc1"
"671","ENSAMXG00000024828",559.03614014084,-0.531373873481712,0.160434841970141,-3.31208524879283,0.000926033228566901,0.0086445227652809,"fam43b"
"672","ENSAMXG00000024876",354.406237872998,-0.433327559328209,0.120318669939584,-3.60149891571938,0.000316387742508174,0.00364770060520592,"akap1b"
"673","ENSAMXG00000024883",716.779476210264,-0.579063930122336,0.0888344251996601,-6.51846318384859,7.1031366155764e-11,5.09209900539719e-09,"lingo1a"
"676","ENSAMXG00000025032",426.560416121628,-0.411876338299325,0.12132774748317,-3.39474149024697,0.000686934286357142,0.00679441194200534,"kctd12.2"
"677","ENSAMXG00000025101",13.3931523080426,-1.90110019047381,0.624250073134834,-3.04541444573156,0.00232359875565064,0.0181717338582935,"atoh1c"
"678","ENSAMXG00000025107",109.39621901142,-0.527589078416508,0.196262145830222,-2.68818562125018,0.00718414485779179,0.0433036399530928,"adra2db"
"679","ENSAMXG00000025150",210.527135776255,-0.433126570196536,0.160762529021,-2.69420102329914,0.00705575957334948,0.0426985450371347,"kctd12.1"
"680","ENSAMXG00000025163",325.929683902624,-0.463110909479623,0.143121221211265,-3.23579484272295,0.0012130453494151,0.0107348744103373,"SOX4"
"681","ENSAMXG00000025194",1460.40003064852,-0.572811139078878,0.111323166066789,-5.14548013066044,2.66837445258805e-07,8.55869626045212e-06,"h1-0"
"682","ENSAMXG00000025368",298.070555891655,-0.73168490025206,0.250186366874772,-2.92455943699881,0.00344944198161657,0.0248665187974293,"sox3"
"683","ENSAMXG00000025385",264.050923914621,-1.20574822064781,0.190907619327673,-6.31587269745512,2.68641125192224e-10,1.70699048299226e-08,"foxb1a"
"684","ENSAMXG00000025400",35.2411204086879,-1.07153619258414,0.362543497650911,-2.95560725685917,0.00312054174668093,0.0228490125711797,"phospho1"
"685","ENSAMXG00000025413",460.96189712658,-0.805594897233623,0.140615911461934,-5.72904509068809,1.00997548479576e-08,4.45898675935071e-07,"KCND3"
"686","ENSAMXG00000025421",11.0933770916165,-3.70805323255724,0.939237318414373,-3.9479406959864,7.88263239940893e-05,0.00115497761834966,"cx30.9"
"687","ENSAMXG00000025539",810.536352225934,-0.303202039667513,0.1118911789491,-2.7097939490426,0.00673250185892898,0.0412331941159305,"slitrk2"
"688","ENSAMXG00000025593",47.5857901329183,-0.769139220045627,0.290248333944094,-2.64993500425665,0.00805072570913468,0.0470396808675494,"sox12"
"689","ENSAMXG00000025600",180.883920143001,-0.707471398841838,0.17517161848855,-4.0387330147782,5.37406910981096e-05,0.000844586950251034,"socs5b"
"690","ENSAMXG00000025791",79.2555469184098,-1.52528245577294,0.282017649167927,-5.4084645421064,6.35673689032601e-08,2.35395720386796e-06,"si:ch211-15b10.6"
"691","ENSAMXG00000025900",16.0817399912854,-1.94379937601648,0.568121680381888,-3.42144903660405,0.00062288397561648,0.00627559260501509,"b3gnt5a"
"692","ENSAMXG00000025924",13.7338500322249,-2.17844660121431,0.727768234291131,-2.99332465827694,0.00275956024909704,0.0207772096851898,"SOX14"
"693","ENSAMXG00000025930",346.458584171399,-0.373747286846657,0.13910448265297,-2.68680979734535,0.00721380176936337,0.043419994503434,"si:dkeyp-123h10.2"
"694","ENSAMXG00000026092",285.942302468414,-0.392930928357788,0.130244612345462,-3.01686896127092,0.00255400191434606,0.0195542592940005,"RAI2"
"695","ENSAMXG00000026093",43.7723335175289,-0.991457087116677,0.370412333780948,-2.67663086970262,0.00743665164655022,0.0444273030913694,"npbwr2a"
"696","ENSAMXG00000026115",80.2882768259943,-0.682415796052678,0.237830109093914,-2.86934147510821,0.00411327461651903,0.0283717852352413,"tmem125b"
"697","ENSAMXG00000026268",343.226445215585,-0.835837687167555,0.200408640512808,-4.17066691849616,3.03709500888932e-05,0.000526859035926767,"ucn3l"
"698","ENSAMXG00000026287",4.04058703318924,-4.11966436123915,1.44944011491843,-2.84224530481619,0.00447970086402987,0.0301788316237263,"hcar1-3"
"699","ENSAMXG00000026330",944.498237333383,-0.360872566620657,0.0852243148233973,-4.23438507388955,2.29177950436821e-05,0.00041073291865146,"RHOB"
"700","ENSAMXG00000026470",7.07249019768515,-4.03904715930552,1.22518344107463,-3.29668768275451,0.000978322248130521,0.00904705386570534,"AGTR2"
"701","ENSAMXG00000026490",10.9504215833412,-2.01143464041955,0.738538676437353,-2.72353324828233,0.00645877141574248,0.039833047977603,"xcr1b.1"
"703","ENSAMXG00000029020",133.597549120642,-0.974328270722949,0.208764698692769,-4.66711219293273,3.05462554777622e-06,6.98110947737686e-05,"plaat1"
"706","ENSAMXG00000029121",7.34982230048735,-5.96923102961121,1.42626320092197,-4.18522403561459,2.84884983728049e-05,0.000497476814116568,"agr2"
"707","ENSAMXG00000029133",2525.36878579163,-0.337131030690752,0.0966465575611725,-3.48828803837493,0.000486124083300685,0.00517760729991682,"tmbim4"
"708","ENSAMXG00000029158",30.1045991497236,-1.28159797500929,0.371587318594857,-3.44898200470242,0.000562704200720291,0.00580169819734657,"asb4"
"709","ENSAMXG00000029235",983.372484281566,-0.957124922419181,0.103433602487231,-9.25352012695624,2.17218470595691e-20,5.28092731049668e-18,"PAIP2B"
"711","ENSAMXG00000029297",1633.68574391375,-0.486535710443702,0.1548179193197,-3.14263176111418,0.00167436335638199,0.0139669046759363,"zgc:92429"
"713","ENSAMXG00000029385",3766.88682308407,-0.279199979718076,0.0664917433069946,-4.19901728894369,2.68075854258703e-05,0.00047237105621741,"clta"
"714","ENSAMXG00000029409",573.371103959239,-0.496668444407384,0.106136665894584,-4.67951805552927,2.87550037210941e-06,6.63557618118004e-05,"tfap2a"
"715","ENSAMXG00000029434",920.193022157795,-0.346520543104803,0.0953003417315002,-3.63608919767667,0.000276808516243857,0.00328391998584915,"snrpb"
"716","ENSAMXG00000029445",117.167274170337,-1.13466084201673,0.302039733676546,-3.75666084791294,0.00017219561006859,0.00221347230567095,"si:ch73-92i20.1"
"717","ENSAMXG00000029451",14.6405928882847,-6.01585528188564,1.51556333631779,-3.96938559921998,7.20581923379588e-05,0.00106782347744634,"f2rl1.1"
"718","ENSAMXG00000029492",335.041394373071,-0.732900803061443,0.131659121734037,-5.56665420070147,2.59676990633496e-08,1.0446238651983e-06,"plekhg5a"
"719","ENSAMXG00000029501",1313.71562863416,-0.383733404381292,0.0944272494438225,-4.06379945028036,4.82803128284437e-05,0.000774285131641627,"amd1"
"723","ENSAMXG00000029567",578.258606719645,-0.825161981369383,0.100197010496494,-8.2353952206813,1.78965824009474e-16,2.77977009051753e-14,"tal1"
"725","ENSAMXG00000029605",572.117608204496,-0.46286486959488,0.126792431639424,-3.65057175424469,0.000261657196502135,0.00312183461687292,"rbm27"
"726","ENSAMXG00000029667",108.146422743677,-1.49482755140462,0.223151385628599,-6.6987150771832,2.1026009177079e-11,1.71219079585194e-09,"il6r"
"727","ENSAMXG00000029677",2161.02246428613,-0.716095116773262,0.164018283040942,-4.36594691455533,1.26573219802109e-05,0.000241829813460179,"sparc"
"729","ENSAMXG00000029764",4775.44731005015,-0.178684500320087,0.0654507609903697,-2.73005993538224,0.00633228119471228,0.0391970542587817,"rps5"
"730","ENSAMXG00000029774",150.881132891848,-0.989080693457165,0.200998120440662,-4.92084548496641,8.6171142693495e-07,2.31653993378747e-05,"laynb"
"732","ENSAMXG00000029821",376.161486436202,-0.45417931570735,0.171551642586831,-2.64747867673413,0.00810944737964705,0.0473024854627582,"eepd1"
"733","ENSAMXG00000029826",3712.05286869075,-0.448767302530999,0.123622386091449,-3.6301459365056,0.000283261020126656,0.00335042972599026,"MTCL1"
"734","ENSAMXG00000029880",79.8065692540844,-0.674863950540269,0.247853477534618,-2.72283430215745,0.00647245117762551,0.0398880854168508,"nmnat3"
"735","ENSAMXG00000029884",735.306866638369,-0.333476793485026,0.119534923444587,-2.78978547754386,0.00527429754485099,0.0340871186464362,"ubl7a"
"736","ENSAMXG00000029894",1271.20663062633,-2.02659935613359,0.158629897326237,-12.7756456398992,2.2427885350175e-37,1.56761573645494e-34,"cacng7a"
"737","ENSAMXG00000029919",129.892515884324,-3.5578762477688,0.384228512685895,-9.25979236391897,2.04830141000996e-20,5.05297884601723e-18,"b3gnt3.4"
"738","ENSAMXG00000029936",1845.62389818923,-1.13791265368358,0.0977467899572539,-11.6414324621935,2.53718127222831e-31,1.46762813246999e-28,"cbln2a"
"739","ENSAMXG00000029950",655.67907862109,-0.354028846739211,0.12034324574766,-2.94182564663039,0.0032628357803773,0.0237767464013159,"gal3st3"
"741","ENSAMXG00000029956",482.628655997109,-0.471145369008568,0.129033647135629,-3.65133730207083,0.000260878344195607,0.00311475745471979,"gdap1"
"742","ENSAMXG00000029963",6937.68344148895,-0.533843196588104,0.0677140901459572,-7.88378305663429,3.17615521327925e-15,4.22857172244122e-13,"ATP1A1"
"743","ENSAMXG00000029973",410.222629859865,-0.765326184340187,0.158100422460018,-4.84075989445082,1.29343575142301e-06,3.32272354213184e-05,"cabp1b"
"744","ENSAMXG00000029978",428.682465766,-0.388560698734374,0.130267749032321,-2.98278508395787,0.00285638491947021,0.0212959364551612,"mlsl"
"745","ENSAMXG00000030031",14.2219574271051,-1.78960764918346,0.665384681352886,-2.68958348356436,0.00715412501718153,0.0431692255982807,"IYD"
"747","ENSAMXG00000030122",811.50586689112,-0.31992958992093,0.115978771630515,-2.75851852389126,0.00580640142563367,0.0365487369287073,"fndc4a"
"752","ENSAMXG00000030250",354.260287077504,-1.05073422665786,0.137866201431309,-7.62140550584025,2.50928298828527e-14,3.0502334875714e-12,"dipk1b"
"753","ENSAMXG00000030255",237.772459798162,-0.630306557714834,0.168285972149467,-3.74544918785632,0.000180071292363694,0.00230235970228733,"pycr3"
"757","ENSAMXG00000030326",650.613862341421,-0.820263167318363,0.166435624384517,-4.92841103190328,8.29010691790782e-07,2.23939683652019e-05,"wu:fk65c09"
"758","ENSAMXG00000030357",15.2134550686108,-4.16195900370727,1.0802953028532,-3.85261232990183,0.000116864335945486,0.00160196772624692,"cmpk2"
"760","ENSAMXG00000030367",8.45454433885714,-6.2036551664172,1.32231070264061,-4.69152609445624,2.71174676983674e-06,6.30049197562483e-05,"si:dkey-31g6.4"
"761","ENSAMXG00000030409",214.492721434432,-0.743017361279776,0.269944590193532,-2.75248102118691,0.00591455745578614,0.0370488055716253,"sox7"
"762","ENSAMXG00000030439",246.445480512981,-0.48379453398812,0.132269832742302,-3.65763321807992,0.000254554961858926,0.00304576282823358,"polr2gl"
"764","ENSAMXG00000030489",302.663875252211,-1.71356247121013,0.130988107426587,-13.0818171578706,4.18318767922438e-39,3.05099883995604e-36,"cox7a2l"
"765","ENSAMXG00000030498",576.094802689694,-3.63732029124517,0.149376629468859,-24.3499957401532,5.79791501853371e-131,4.86300122179515e-127,"si:cabz01007802.1"
"766","ENSAMXG00000030505",5.36124088035403,-5.5228505421279,1.95961963999825,-2.81832781699046,0.00482744949862149,0.0319197734881259,"klhl43"
"767","ENSAMXG00000030506",9.98319900816866,-2.19605694728528,0.800240415091054,-2.74424648627051,0.00606499795712649,0.0378921194528107,"prph2a"
"768","ENSAMXG00000030527",543.682006280093,-0.332895414960732,0.122800352108699,-2.71086694170114,0.00671075497910593,0.0411176430460683,"bcl2a"
"771","ENSAMXG00000030698",365.939916846566,-0.578958400295837,0.13047345723356,-4.43736536588777,9.10666453102625e-06,0.000181430282075968,"chrna6"
"772","ENSAMXG00000030703",721.308494703512,-0.359292000789179,0.0886023364126559,-4.0551075212714,5.01112468774289e-05,0.000799064796928584,"hnrnph1l"
"773","ENSAMXG00000030704",74.8857586501237,-0.968518705890804,0.278598118315367,-3.47640074436706,0.000508192297603208,0.00534813412314543,"neto2b"
"774","ENSAMXG00000030711",1690.92757385779,-0.31044260853146,0.116131751357788,-2.67319320428591,0.00751329649063382,0.0447433388157082,"cox6b2"
"775","ENSAMXG00000030721",1143.0410550904,-0.760411568947537,0.118179615491854,-6.43437166200586,1.23985144858478e-10,8.62927585803825e-09,"ca2"
"776","ENSAMXG00000030749",533.375704730551,-0.430373143413318,0.101236211426876,-4.25117788731337,2.12649181279552e-05,0.000384810141959491,"naa50"
"778","ENSAMXG00000030806",1291.86949345232,-0.354066043592611,0.108934295431723,-3.25027157140361,0.00115294850813842,0.0102766797152083,"syncripl"
"779","ENSAMXG00000030823",184.375331493682,-0.412529909861659,0.153757403850381,-2.68299216513233,0.00729666997385249,0.0437774101614362,"gtf2e1"
"780","ENSAMXG00000030831",112.252685535686,-0.578671854857847,0.191982953681918,-3.014183518692,0.00257671889416463,0.0196832693304242,"zgc:158291"
"781","ENSAMXG00000030880",13.1633897126851,-1.79335401437352,0.601207122302871,-2.98292210428952,0.00285510649275587,0.0212958699048376,"slc52a3"
"782","ENSAMXG00000030913",1267.39683512111,-0.679412231615047,0.117604935028342,-5.77707246257406,7.60115556264207e-09,3.48386296621095e-07,"zic3"
"783","ENSAMXG00000030945",25.4375266783169,-1.7726218108842,0.441381182833845,-4.01607925263885,5.91743633806004e-05,0.000913201421995927,"si:dkey-57k2.6"
"784","ENSAMXG00000030953",289.192844635124,-0.469830625714367,0.14127891762099,-3.32555368929698,0.000882431033634043,0.00829630241365386,"cnih1"
"787","ENSAMXG00000030989",909.097747443433,-0.349380126783978,0.100870861650349,-3.46363777475246,0.000532923606582362,0.00554577760571906,"entpd4"
"788","ENSAMXG00000031022",8992.22796052562,-0.169191595950123,0.0584841360604896,-2.89294853864524,0.00381643821716262,0.0267323518491963,"ywhaqb"
"789","ENSAMXG00000031062",110.870162925343,-0.624077904367557,0.208402898077712,-2.99457402043826,0.00274828363230732,0.0207202058121147,"cnrip1b"
"792","ENSAMXG00000031094",184.928737057147,-1.2503508983279,0.209952413087598,-5.9554014166354,2.59434249299606e-09,1.30690976936964e-07,"slc38a4"
"793","ENSAMXG00000031131",78.9074252201511,-0.647872364520571,0.227840557016211,-2.84353397395563,0.00446162525112425,0.0300939942049093,"plcxd1"
"794","ENSAMXG00000031134",1181.56066130891,-0.288529490280838,0.0922998882504364,-3.12600042914433,0.00177201293200424,0.0146143151103103,"CSK"
"795","ENSAMXG00000031136",23.3406453060212,-1.66663945154217,0.488773294713468,-3.40984147368199,0.000650006496581129,0.00651365530474818,"dhh"
"796","ENSAMXG00000031173",1298.59869139529,-0.311140257171854,0.101781941969833,-3.05692985563268,0.00223616597987244,0.0176193914102208,"cacng7b"
"797","ENSAMXG00000031188",1372.80623121189,-0.359357136538927,0.0841349844100625,-4.27119751740214,1.94426108981411e-05,0.000356292054832934,"tspan13b"
"798","ENSAMXG00000031197",14907.4763639231,-0.300439047406334,0.0835721810393659,-3.59496477978497,0.000324435464603825,0.00371495216295506,"stmn1b"
"799","ENSAMXG00000031208",617.331937064883,-0.389019651713621,0.115810582579587,-3.35910279569036,0.000781959740789884,0.00753439095448036,"si:dkey-177p2.6"
"800","ENSAMXG00000031219",1839.5763293753,-0.509347083017606,0.100471620927567,-5.06956171618661,3.98732830259411e-07,1.20085156689437e-05,"sdhb"
"801","ENSAMXG00000031238",596.80715673639,-0.366339218517673,0.102712784635845,-3.56663700450224,0.000361591805135698,0.00407641299136515,"timm17a"
"803","ENSAMXG00000031260",123.662098936611,-2.15459889431593,0.366533876725844,-5.87830765756885,4.14482040920018e-09,1.98655321040951e-07,"slc7a1a"
"804","ENSAMXG00000031264",444.986659658335,-0.612826808835281,0.112714222367495,-5.4369962899377,5.4186266037088e-08,2.03805966989272e-06,"rac3b"
"805","ENSAMXG00000031282",66.0779529245821,-1.06349374522996,0.255775606551572,-4.15791701002388,3.21162648521287e-05,0.000551433309001494,"avpr1aa"
"806","ENSAMXG00000031290",986.136780474684,-0.403960446092495,0.0836816623407476,-4.82734729202186,1.38363711436481e-06,3.52208081843241e-05,"hmgn6"
"807","ENSAMXG00000031292",107.423447544388,-3.76752194374698,1.05174218225128,-3.58217252034382,0.000340748633526158,0.00388583162977655,"gria2b"
"808","ENSAMXG00000031297",187.821499106575,-1.38276263590844,0.290587971414677,-4.75849922203147,1.95037644248165e-06,4.71485906578113e-05,"usp54b"
"811","ENSAMXG00000031429",4423.2150693609,-0.56131983065481,0.113148962609579,-4.96089241747314,7.01700493366952e-07,1.93921347219615e-05,"camk2n1a"
"812","ENSAMXG00000031447",412.871429454266,-0.408718439990312,0.107289727662596,-3.80948343233425,0.000139257437283376,0.00186287361278201,"nicn1"
"813","ENSAMXG00000031505",128.026558123308,-1.22453951491784,0.228686499722742,-5.35466464527842,8.57152406573579e-08,3.07895752040081e-06,"tfap2e"
"814","ENSAMXG00000031522",48.5596941022687,-5.24468471557613,0.849561580177997,-6.17340147900437,6.68362047367581e-10,3.8795063476094e-08,"sagb"
"815","ENSAMXG00000031524",858.134485821905,-0.238597518031239,0.0876522676790203,-2.72209178780149,0.00648701220328785,0.039963139812763,"sap30l"
"816","ENSAMXG00000031542",36.9454443174261,-1.51165108902601,0.399550791716092,-3.78337653276418,0.000154715088691995,0.00203876324651078,"ece1"
"818","ENSAMXG00000031579",93.2990085102501,-1.10074017567739,0.27315654718433,-4.0297045303278,5.5847005668603e-05,0.00087066312276098,"ndufa4l2b"
"819","ENSAMXG00000031582",180.015912640936,-0.556958285466101,0.170549295558491,-3.26567332712957,0.00109204150134584,0.0098595243192015,"ap1s2"
"820","ENSAMXG00000031593",18.2264667133216,-1.36639923602432,0.500904715170406,-2.72786259470421,0.00637461552200261,0.0394154719430865,"ovca2"
"821","ENSAMXG00000031639",29.4611598827753,-1.10256596512231,0.393008410491684,-2.80545132289386,0.00502461700427595,0.0328250630911744,"lenep"
"822","ENSAMXG00000031645",3169.44065561827,-0.387521659335932,0.11382420583679,-3.40456282112428,0.0006627005528623,0.00661320748022908,"cbln12"
"825","ENSAMXG00000031675",944.554176459769,-0.562250402469013,0.0928848198007831,-6.05320012112757,1.41996282624016e-09,7.68383110005765e-08,"zdhhc18b"
"826","ENSAMXG00000031679",155.722195166811,-0.627161861326314,0.206576254011671,-3.03598235105416,0.0023975339766711,0.0185853199901376,"trub2"
"827","ENSAMXG00000031703",26.2646598222991,-1.20020988067567,0.420971189441994,-2.85104993115223,0.00435751261951051,0.0295581375625915,"rspo3"
"828","ENSAMXG00000031705",837.19225643296,-0.388712244526565,0.135324092270144,-2.8724541063286,0.00407297232988904,0.0281400785971535,"id1"
"830","ENSAMXG00000031728",90.235625886756,-0.617419545992538,0.217364177168138,-2.84048436148218,0.00450450815085021,0.0302858213348747,"srd5a3"
"831","ENSAMXG00000031737",10.1109111862052,-3.2117833005053,0.89413487461218,-3.59205684925148,0.000328078254372654,0.00375154241111198,"AMY1A"
"832","ENSAMXG00000031741",396.980504874051,-0.364736082039668,0.120886146059809,-3.01718678217448,0.0025513255263579,0.0195426875363715,"srpk3"
"834","ENSAMXG00000031750",240.453207854317,-0.433522971736115,0.1496302195933,-2.89729556579175,0.00376394961278012,0.0265091560896804,"cox17"
"835","ENSAMXG00000031770",211.686462233517,-0.443469029321483,0.161020819117692,-2.7541098831285,0.00588520053542222,0.0369062575632552,"ISYNA1"
"837","ENSAMXG00000031791",93.6220878604571,-1.23318934535364,0.278232273311762,-4.43222970029736,9.32635829475359e-06,0.00018558678575859,"gaa"
"838","ENSAMXG00000031818",1523.84074646087,-0.300745166031602,0.0916093465412782,-3.28290919416273,0.00102741754879269,0.0093872164384517,"zgc:92606"
"839","ENSAMXG00000031828",244.365583054223,-0.358446815395768,0.135399061268796,-2.64733604529336,0.00811286891625523,0.0473024854627582,"wdr5"
"840","ENSAMXG00000031851",948.636027900567,-0.518040003958457,0.107080653931412,-4.83784871439311,1.31251979485788e-06,3.36659320470044e-05,"zic4"
"841","ENSAMXG00000031853",7415.95282841942,-0.34815125322552,0.0619502754729341,-5.61984996140375,1.91123364479444e-08,7.95556932789746e-07,"calm3a"
"842","ENSAMXG00000031861",3931.26302638355,-0.254465097701063,0.0681929509091741,-3.73154547953181,0.000190308643186665,0.00240937923732551,"si:dkey-276j7.1"
"843","ENSAMXG00000031903",1132.42961620591,-0.299329500213496,0.0869721601253343,-3.44167029750827,0.000578134434005616,0.0059316239329934,"mpc1"
